product_id,total_orders,total_reorders,department_id
48024,13,4,5
41138,13,1,11
48644,13,2,12
41130,13,8,13
48740,13,4,11
47811,13,8,19
47812,13,8,2
48432,13,3,9
44347,13,5,19
40798,13,6,20
46249,13,0,1
40675,13,1,8
44065,13,4,13
49229,13,5,1
46864,13,4,18
46866,13,2,5
42899,13,7,8
44777,13,3,13
45263,13,2,11
41104,13,7,16
42844,13,0,11
46384,13,2,11
48115,13,3,11
40703,13,1,8
40719,13,1,11
40440,13,2,16
47606,13,4,18
43153,13,2,4
48436,13,4,15
48649,13,4,21
43147,13,8,5
41374,13,2,19
48630,13,7,7
41365,13,0,11
43752,13,1,13
49420,13,6,5
42262,13,3,5
40506,13,5,5
41350,13,3,19
45888,13,6,9
42226,13,1,13
41341,13,5,2
40728,13,4,13
49204,13,1,11
47161,13,5,4
46146,13,3,16
41739,13,6,1
42161,13,2,20
45967,13,5,19
43006,12,0,6
43454,12,3,17
41736,12,6,19
47332,12,4,19
41721,12,4,19
41872,12,7,7
41712,12,3,13
47354,12,1,13
48413,12,2,9
47360,12,1,18
47375,12,4,5
47377,12,0,20
41648,12,0,11
43281,12,0,17
45796,12,0,11
47143,12,2,1
48827,12,2,12
41552,12,4,19
41542,12,5,1
48880,12,2,16
41952,12,5,21
47105,12,4,21
47101,12,0,16
43208,12,0,19
46118,12,4,16
41507,12,2,21
47508,12,5,21
41506,12,3,7
47094,12,1,11
43649,12,7,5
43669,12,0,21
43671,12,4,8
47558,12,2,11
45644,12,4,16
45641,12,2,13
46143,12,0,17
43707,12,9,17
47067,12,3,11
49178,12,2,11
45625,12,0,11
47579,12,5,11
45614,12,1,7
41401,12,5,21
47608,12,0,13
49532,12,3,13
43787,12,2,4
43825,12,1,13
42045,12,0,11
45556,12,4,19
41309,12,7,1
49149,12,1,13
49415,12,3,19
41279,12,1,13
42068,12,5,19
41244,12,5,6
43918,12,3,2
42588,12,1,11
45456,12,6,11
45451,12,4,8
47730,12,0,17
45444,12,4,21
49137,12,1,13
49562,12,8,5
47750,12,3,14
48402,12,1,2
41191,12,1,11
43048,12,1,11
42107,12,2,11
42120,12,6,5
45390,12,4,15
41147,12,5,5
47796,12,6,13
47798,12,5,19
44045,12,2,11
48400,12,7,8
42581,12,4,13
47832,12,7,7
47833,12,6,1
41101,12,5,1
47836,12,2,11
42141,12,3,13
42146,12,0,13
42498,12,3,2
48597,12,5,7
42573,12,5,19
49581,12,5,20
49108,12,0,17
47860,12,7,5
41048,12,3,13
47870,12,5,17
45306,12,6,7
41033,12,5,13
41017,12,3,9
46298,12,3,6
42520,12,7,11
46904,12,2,3
46312,12,3,11
47942,12,1,1
46314,12,0,13
42570,12,2,1
49601,12,4,19
47963,12,6,15
42932,12,5,11
42905,12,2,19
46345,12,3,7
44309,12,3,13
45172,12,3,11
40869,12,0,21
42600,12,4,11
44333,12,0,13
48013,12,4,1
46353,12,3,16
45131,12,2,5
40347,12,0,21
45110,12,4,19
44409,12,9,7
44416,12,4,3
48571,12,0,11
45088,12,4,16
40768,12,6,13
49625,12,3,11
49065,12,1,11
45049,12,0,13
44465,12,1,13
45040,12,6,11
49062,12,8,11
46428,12,3,19
45011,12,0,11
48195,12,2,1
42365,12,6,11
49663,12,3,14
44565,12,4,11
40514,12,5,7
44927,12,0,9
42744,12,2,19
46493,12,4,21
44899,12,2,19
48268,12,1,17
46704,12,3,16
46508,12,6,7
46645,12,5,5
48500,12,2,21
46646,12,4,17
48757,12,4,13
42463,12,0,7
44673,12,4,21
41824,12,2,14
43391,12,5,11
43353,12,2,5
49466,12,4,7
48669,12,4,11
45899,12,4,11
45898,12,3,11
41849,12,5,11
45980,12,1,15
8731,12,0,5
24513,12,9,19
1064,12,6,16
38900,12,2,13
18763,12,1,13
36261,12,1,7
9423,12,5,1
36991,12,0,11
8133,12,2,19
33186,12,4,19
31308,12,1,11
8734,12,1,13
24036,12,3,12
3770,12,1,11
7409,12,3,19
7143,12,2,11
26725,12,1,17
38914,12,3,11
19567,12,1,16
24027,12,10,5
15939,12,9,9
32260,12,2,19
20056,12,6,7
26103,12,1,19
19420,12,5,16
33794,12,6,3
10471,12,7,11
5239,12,4,11
10472,12,4,1
13460,12,1,19
6983,12,3,19
33038,12,1,13
8145,12,2,8
21892,12,3,13
24007,12,6,8
27923,12,5,19
28429,12,1,11
3109,12,6,19
29969,12,1,5
1302,12,2,21
40160,12,5,18
25603,12,2,16
12012,12,6,17
24987,12,2,19
8687,12,3,19
9559,12,0,11
39713,12,3,20
19419,12,1,15
8530,12,3,15
706,12,1,17
35491,12,8,11
18775,12,3,7
3930,12,6,11
29947,12,4,19
24488,12,3,11
37610,12,0,17
35295,12,2,16
37315,12,0,12
15561,12,1,21
31298,12,2,11
19551,12,2,7
25007,12,2,5
15394,12,1,21
6565,12,3,9
2036,12,6,16
3642,12,0,17
23355,12,7,15
1442,12,1,7
30378,12,2,13
26762,12,0,11
37153,12,5,20
37205,12,0,11
11650,12,3,6
38956,12,5,15
17285,12,3,11
19797,12,1,12
37280,12,1,1
1562,12,4,21
10905,12,1,21
808,12,2,7
3553,12,5,21
28810,12,5,6
12546,12,4,11
40267,12,2,12
36718,12,7,15
21032,12,0,4
6325,12,1,11
13781,12,2,20
16394,12,0,17
22789,12,5,13
34437,12,4,18
2045,12,8,20
16061,12,3,21
34116,12,6,12
34367,12,2,5
6574,12,5,20
38989,12,0,12
21507,12,0,13
24250,12,1,13
6794,12,0,11
23548,12,2,19
36895,12,0,11
12865,12,4,19
19534,12,1,13
18141,12,0,11
6575,12,1,7
15289,12,2,9
18456,12,5,13
18478,12,6,11
36174,12,2,15
37381,12,0,19
18484,12,6,11
9553,12,0,11
35080,12,2,19
40083,12,2,13
26813,12,5,11
32114,12,7,7
32009,12,1,11
29321,12,4,19
18283,12,2,15
218,12,4,3
35239,12,5,7
32659,12,0,11
29331,12,7,19
24461,12,4,19
33302,12,2,1
19533,12,0,17
2608,12,5,21
21911,12,2,14
38743,12,0,11
34101,12,3,11
9636,12,0,3
3028,12,5,13
21407,12,3,21
30039,12,7,3
27264,12,1,18
29349,12,5,13
18621,12,5,19
20849,12,2,7
4458,12,10,14
35677,12,1,17
35834,12,6,16
39650,12,4,7
29049,12,4,17
12371,12,5,11
39447,12,1,17
15152,12,3,9
27408,12,0,11
18021,12,3,13
27822,12,3,2
12076,12,3,20
6490,12,4,11
26829,12,6,11
652,12,4,13
32371,12,2,9
35837,12,4,11
37127,12,1,13
25292,12,2,11
34580,12,3,11
19756,12,4,19
29131,12,2,11
12025,12,4,11
34751,12,0,13
38328,12,3,14
20645,12,2,20
26161,12,3,11
29832,12,7,5
37470,12,5,19
9257,12,4,21
15789,12,6,16
7106,12,2,11
33348,12,1,13
13904,12,1,1
1009,12,2,17
30360,12,4,11
20562,12,3,7
26844,12,0,13
30655,12,4,18
38348,12,6,19
2100,12,0,17
28869,12,6,19
10788,12,2,1
14721,12,3,11
33691,12,3,19
33689,12,5,21
3501,12,4,12
8690,12,3,9
23246,12,4,7
39043,12,4,15
31743,12,5,16
28197,12,3,21
28672,12,3,11
34553,12,1,11
11728,12,3,17
17071,12,2,7
37126,12,8,9
3882,12,4,15
37881,12,0,9
12812,12,2,1
35520,12,1,13
2671,12,5,11
6600,12,4,17
3492,12,8,8
2393,12,1,11
6763,12,3,7
16076,12,6,19
5906,12,2,13
13678,12,0,19
20074,12,0,9
28893,12,0,7
39631,12,5,21
17717,12,2,13
29779,12,7,8
39091,12,4,19
20503,12,1,11
36656,12,6,13
23251,12,0,11
35686,12,3,2
29769,12,2,11
25409,12,2,16
29768,12,3,17
27606,12,7,16
23844,12,0,19
26892,12,2,20
9887,12,1,11
30626,12,0,11
16917,12,4,11
20184,12,4,7
18843,12,1,11
23620,12,3,11
36653,12,6,16
28084,12,3,11
12066,12,4,17
20124,12,3,5
38843,12,2,19
20326,12,2,3
21855,12,2,17
27603,12,5,15
5359,12,0,11
39416,12,3,11
33417,12,1,13
9263,12,0,13
6741,12,1,7
16517,12,4,18
27221,12,8,5
476,12,3,15
5885,12,2,11
36647,12,1,1
27459,12,3,1
15677,12,4,21
9988,12,1,11
13896,12,2,2
31765,12,7,7
12042,12,0,11
36061,12,4,7
19090,12,1,12
22221,12,3,13
18298,12,2,17
4323,12,7,1
33843,12,5,19
16480,12,2,15
21897,12,4,11
35656,12,2,11
16512,12,2,13
40159,12,2,8
490,12,1,19
4720,12,4,13
1491,12,3,11
2286,12,8,20
18257,12,2,16
32735,12,0,17
23396,12,5,11
37699,12,2,18
27851,12,1,13
28737,12,2,18
25866,12,3,18
3857,12,2,3
7086,12,1,6
29444,12,0,2
35896,12,5,8
38825,12,0,9
5398,12,1,4
30587,12,6,16
9181,12,1,19
30076,12,5,9
6501,12,2,13
5403,12,2,21
12317,12,0,11
5075,12,0,13
34649,12,2,11
26986,12,6,13
25041,12,2,11
7811,12,0,11
6625,12,3,21
29661,12,8,5
573,12,3,17
39795,12,2,11
28041,12,4,16
24087,12,7,7
20521,12,3,8
18904,12,4,1
11391,12,0,21
23660,12,2,11
17623,12,0,13
27169,12,3,11
40106,12,4,1
6270,12,1,15
3156,12,6,7
27015,12,9,2
23274,12,0,18
37641,12,1,13
22393,12,2,20
7755,12,2,3
30564,12,4,5
31980,12,4,21
5703,12,2,13
33923,12,6,2
3435,12,2,5
31783,12,6,16
840,12,4,19
21346,12,6,11
1839,12,0,11
38663,12,6,3
7259,12,1,20
6351,12,6,19
16016,12,0,11
8267,12,1,19
37136,12,2,17
15870,12,1,21
16085,12,0,7
38429,12,3,13
13487,12,3,11
5631,12,2,17
15195,12,4,11
7061,12,1,19
10071,12,3,7
27039,12,8,7
27164,12,4,11
1401,12,3,5
1676,12,6,18
29485,12,1,14
39679,12,3,19
31806,12,5,11
22991,12,5,5
23727,12,2,19
299,12,0,7
17420,12,0,11
10138,12,5,11
29086,12,6,11
5093,12,6,16
15014,12,1,21
18326,12,0,13
37827,12,2,7
8282,12,3,19
9861,12,3,19
37730,12,4,5
29580,12,6,15
25724,12,4,19
40303,12,5,11
29495,12,1,13
22997,12,4,1
16124,12,0,19
18936,12,2,4
36283,12,1,1
18741,12,2,11
11290,12,2,19
18955,12,6,11
21719,12,5,1
16166,12,1,19
39295,12,7,11
542,12,3,11
9276,12,8,20
29555,12,6,13
833,12,1,19
28283,12,0,11
5099,12,5,4
9435,12,3,17
35966,12,4,5
33555,12,0,11
23295,12,1,11
16531,12,4,4
25673,12,5,12
29208,12,5,11
11719,12,1,13
28960,12,3,11
27860,12,8,21
29538,12,2,17
21703,12,0,13
4964,12,0,13
8078,12,2,13
25218,12,4,19
19962,12,4,7
36576,12,1,17
20075,12,1,7
4740,12,3,5
4026,12,6,19
34928,12,0,7
22536,12,2,7
11035,12,4,13
25925,12,0,15
35104,12,1,11
27535,12,4,19
16740,12,6,5
1320,12,8,17
28592,12,8,11
23138,12,2,11
22305,12,6,11
34800,12,2,5
30948,12,0,11
35711,12,6,17
25942,12,3,13
17587,12,3,19
34801,12,4,19
20675,12,3,11
24646,12,2,17
32997,12,5,7
40074,12,2,11
28978,12,3,13
7759,12,6,16
9153,12,6,19
13414,12,0,13
33907,12,2,11
36566,12,5,2
10158,12,1,13
34226,12,3,9
8976,12,2,17
5175,12,0,11
27873,12,1,13
22543,12,7,8
34736,12,2,19
7024,12,0,13
31560,12,4,11
2621,12,3,17
4555,12,2,11
3070,12,6,17
37343,12,4,16
3812,12,0,19
32475,12,5,1
19452,12,5,19
2479,12,6,7
25523,12,0,15
34820,12,2,19
29102,12,5,19
923,12,2,13
20942,12,6,21
24171,12,6,7
8785,12,0,2
25969,12,7,19
30474,12,1,3
16623,12,4,17
17467,12,1,2
11898,12,5,20
6140,12,2,7
32321,12,8,19
17042,12,1,16
12486,12,1,11
22171,12,6,11
11299,12,5,11
30896,12,3,7
22558,12,3,4
751,12,1,17
24982,12,5,11
26334,12,2,11
38138,12,4,21
13940,12,2,11
9978,12,3,11
14201,12,0,11
32322,12,1,11
20100,12,1,13
28648,12,3,21
17171,12,2,11
31861,12,1,7
10389,12,5,19
19909,12,1,11
1872,12,0,19
22567,12,2,2
4775,12,1,9
12180,12,4,21
28310,12,5,17
19903,12,0,13
34897,12,0,11
31484,12,0,17
23118,12,5,19
16272,12,8,5
36786,12,3,3
26341,12,2,8
7435,12,6,1
25260,12,9,16
31346,12,8,6
4230,12,2,11
27519,12,6,20
16956,12,4,3
37451,12,3,11
20970,12,5,16
34857,12,6,1
30861,12,1,7
7015,12,4,19
30445,12,0,9
31580,12,5,12
27513,12,2,13
22954,12,6,19
2358,12,1,11
39943,12,5,11
24576,12,0,19
824,12,1,3
19603,12,1,21
1550,12,0,11
15756,12,6,9
11151,12,3,7
24565,12,2,2
34872,12,2,17
6469,12,6,1
10018,12,2,11
16895,12,6,18
25752,12,0,11
30826,12,6,11
31332,12,2,16
26361,12,1,11
11177,12,3,6
31957,12,4,13
28768,12,4,20
9769,12,6,16
5007,12,4,11
17402,12,1,6
27498,12,8,7
32866,12,5,13
36907,12,8,7
1773,12,4,9
1350,12,3,7
14293,12,1,7
1305,12,3,5
25306,12,2,12
38211,12,7,11
29109,12,5,2
3232,12,1,17
38221,12,1,11
30785,12,2,11
28120,12,5,19
10808,12,8,11
31320,12,1,13
19422,12,7,7
20373,12,6,21
12132,12,3,14
31592,12,2,1
32582,12,4,1
14980,12,0,21
21381,12,3,11
16691,12,8,11
23345,12,0,17
32026,12,2,17
27488,12,1,18
11825,12,0,21
16395,12,0,16
6321,12,1,11
28315,12,4,13
11797,12,4,19
11180,12,1,20
3644,12,0,17
24264,12,4,11
1637,12,2,11
3912,11,5,11
32038,11,2,9
9854,11,1,15
1572,11,1,11
34771,11,1,11
20296,11,3,17
11405,11,1,19
7719,11,0,17
11406,11,2,9
31436,11,1,11
17447,11,1,17
20265,11,0,11
27820,11,6,13
1342,11,3,15
10000,11,4,7
37706,11,0,13
24936,11,0,11
7445,11,4,20
4547,11,4,8
9809,11,2,7
7440,11,1,13
1613,11,0,11
31353,11,1,21
11904,11,3,11
7764,11,7,19
24888,11,2,11
1316,11,4,1
20732,11,1,11
7424,11,0,13
25597,11,5,11
14004,11,7,13
14003,11,6,19
20188,11,2,6
7782,11,2,11
13188,11,3,5
31260,11,3,13
4131,11,6,8
24845,11,2,19
24839,11,7,19
16418,11,0,19
22906,11,7,21
25661,11,6,18
7791,11,2,16
25677,11,5,11
40130,11,1,11
7370,11,5,11
37843,11,1,13
22930,11,4,11
17538,11,6,16
24812,11,4,12
7367,11,4,6
40193,11,4,15
37854,11,3,14
31212,11,6,14
10058,11,2,14
18063,11,1,1
24794,11,6,7
36973,11,1,11
17062,11,5,12
1677,11,1,11
37921,11,3,11
7804,11,0,1
31146,11,0,2
16596,11,2,17
12908,11,6,7
24755,11,2,7
12509,11,1,11
25774,11,6,1
20829,11,3,2
20839,11,3,9
22510,11,0,17
20064,11,6,20
20062,11,3,16
31097,11,4,18
20046,11,3,17
13963,11,5,17
31068,11,6,8
7290,11,2,18
32367,11,1,7
7288,11,1,21
32372,11,0,13
31054,11,6,15
36882,11,2,19
32384,11,3,21
20003,11,2,13
20885,11,2,21
24702,11,0,13
31025,11,2,11
4049,11,6,19
31021,11,1,13
27808,11,3,1
4043,11,0,4
28365,11,4,19
36862,11,1,11
31010,11,2,17
1178,11,1,1
28539,11,7,14
22502,11,1,11
25905,11,4,7
35338,11,2,5
4748,11,2,1
34965,11,3,11
1153,11,4,12
38104,11,4,11
32457,11,4,7
15350,11,1,13
36826,11,6,6
11013,11,5,8
4764,11,4,16
4765,11,4,20
25961,11,3,7
12150,11,4,7
25973,11,7,19
11622,11,6,17
30900,11,0,13
4772,11,0,21
15067,11,2,19
9679,11,1,11
25982,11,2,8
7196,11,6,11
9044,11,0,13
1125,11,1,11
28352,11,7,11
3017,11,5,18
34722,11,0,17
23077,11,0,11
20971,11,1,19
18244,11,2,7
7183,11,1,6
30846,11,1,17
10171,11,4,5
7169,11,1,4
1107,11,2,17
10183,11,2,15
1092,11,1,11
1091,11,2,15
30803,11,3,8
30802,11,8,11
20988,11,3,17
3949,11,2,5
7917,11,1,5
36756,11,2,15
4826,11,3,19
7149,11,4,11
16347,11,4,13
30770,11,2,19
10204,11,2,17
30758,11,3,6
7144,11,1,13
36744,11,4,11
24502,11,2,17
3937,11,1,17
26108,11,0,13
36734,11,5,7
19807,11,2,11
4857,11,3,5
34701,11,1,17
1051,11,2,17
15045,11,0,19
19792,11,1,11
7946,11,4,7
16343,11,0,21
18056,11,4,21
6163,11,5,11
38304,11,4,15
38309,11,1,11
7949,11,3,7
21041,11,4,11
18053,11,4,16
1800,11,3,18
19757,11,1,19
2701,11,1,13
8766,11,3,5
16336,11,4,21
30652,11,0,17
30650,11,8,1
32696,11,3,19
998,11,5,13
4904,11,0,17
11031,11,1,17
30616,11,2,1
11444,11,4,18
11316,11,7,11
28513,11,1,11
3851,11,2,19
28512,11,0,13
9615,11,3,11
24371,11,2,13
3838,11,4,19
21094,11,1,2
1847,11,5,13
32778,11,2,11
21119,11,3,18
32783,11,4,15
30530,11,5,19
36590,11,4,11
27889,11,1,13
15435,11,1,9
35307,11,2,20
9591,11,1,1
36582,11,0,17
26297,11,2,17
7030,11,4,7
9581,11,6,9
32815,11,6,7
22202,11,1,13
19637,11,3,11
26333,11,2,9
30460,11,5,16
916,11,7,7
8913,11,5,11
10318,11,3,7
10319,11,5,21
40066,11,3,11
36540,11,4,13
24287,11,4,13
26371,11,4,15
24278,11,2,11
16688,11,4,21
6993,11,4,7
32881,11,4,5
14977,11,2,15
36513,11,1,9
10334,11,5,1
30401,11,2,11
26387,11,6,11
24259,11,3,13
28205,11,1,13
32907,11,1,17
9552,11,3,21
24245,11,0,17
17647,11,2,13
26415,11,3,11
32929,11,3,11
6134,11,2,11
28210,11,2,11
152,11,2,11
28126,11,3,11
5052,11,0,13
30332,11,4,11
22440,11,5,1
19497,11,1,11
24225,11,1,19
5064,11,2,11
6362,11,3,11
16702,11,1,11
26461,11,2,13
10370,11,1,1
8065,11,2,19
15946,11,2,14
30262,11,4,20
11478,11,3,1
24172,11,4,8
30236,11,5,16
17661,11,8,19
16716,11,4,7
6917,11,2,17
13037,11,5,7
5117,11,0,13
33019,11,5,1
36391,11,2,21
14291,11,2,11
30207,11,1,11
36376,11,0,13
817,11,6,18
34344,11,6,6
28223,11,6,8
11991,11,3,11
38742,11,0,11
33048,11,0,11
33054,11,4,16
24128,11,5,1
30150,11,5,16
8100,11,4,1
26598,11,3,8
13495,11,5,16
19375,11,3,19
21354,11,0,17
13427,11,7,7
38788,11,1,11
30118,11,2,13
40049,11,4,11
28115,11,6,19
10419,11,2,5
26621,11,3,3
10422,11,2,13
30101,11,6,11
33096,11,0,3
21369,11,2,9
26625,11,3,13
22786,11,2,13
1985,11,1,13
26640,11,3,11
28114,11,3,19
19319,11,1,15
38836,11,2,5
30065,11,0,11
14316,11,4,5
6864,11,1,1
19300,11,3,21
22219,11,0,13
11275,11,0,13
19288,11,0,18
33157,11,2,17
2000,11,5,15
15838,11,2,21
28658,11,2,11
26719,11,1,13
8757,11,4,11
13796,11,0,21
15972,11,3,4
14327,11,6,6
36228,11,0,21
6817,11,1,11
18277,11,3,11
28664,11,4,2
34361,11,5,7
18280,11,6,7
36203,11,2,15
33265,11,3,21
33278,11,3,7
8162,11,1,11
665,11,2,12
8166,11,1,13
5294,11,2,16
18289,11,5,15
26819,11,1,4
23941,11,2,1
23940,11,7,21
14884,11,6,19
39018,11,0,9
23920,11,6,7
5310,11,3,11
9353,11,1,15
16780,11,2,13
8750,11,3,18
5317,11,5,17
13001,11,4,9
8196,11,2,19
29829,11,6,19
13764,11,7,19
33374,11,7,15
23853,11,6,13
12747,11,3,19
33383,11,5,7
8208,11,3,12
3478,11,3,17
33396,11,4,11
12996,11,1,11
19121,11,3,1
10553,11,5,13
23830,11,4,19
26918,11,2,19
19091,11,7,19
39131,11,5,11
26943,11,6,8
10575,11,5,19
39150,11,2,11
16191,11,4,1
23797,11,1,17
10579,11,0,2
29693,11,2,13
33450,11,1,11
39167,11,4,13
26975,11,2,21
29677,11,4,11
29676,11,3,19
19058,11,1,18
6709,11,5,16
23775,11,1,13
36021,11,0,17
27013,11,0,11
39195,11,3,11
6700,11,3,13
15634,11,5,19
3433,11,0,2
39197,11,3,11
22811,11,4,11
11525,11,3,7
29618,11,1,11
13561,11,2,11
27031,11,9,19
39208,11,5,9
39221,11,4,17
6685,11,5,3
33524,11,0,13
19021,11,0,13
10609,11,3,14
23718,11,6,7
12849,11,6,19
6097,11,4,19
35961,11,1,6
6654,11,2,20
18939,11,2,11
9017,11,8,11
23676,11,2,13
2200,11,2,19
33594,11,0,11
22994,11,1,16
35244,11,3,18
2875,11,0,13
18909,11,4,19
8655,11,2,11
23654,11,4,17
27181,11,1,5
3366,11,1,9
39372,11,2,1
27185,11,0,17
22983,11,2,14
491,11,2,21
14397,11,3,19
27194,11,1,11
18878,11,6,15
12773,11,5,2
34585,11,1,9
14813,11,5,21
29402,11,3,21
23618,11,5,7
13677,11,3,15
29383,11,0,11
6591,11,3,11
6264,11,5,19
39438,11,7,11
2244,11,4,20
16843,11,1,11
18835,11,5,15
15688,11,4,9
35832,11,7,18
35831,11,3,7
33713,11,2,13
33715,11,4,11
5560,11,0,13
6584,11,4,16
35808,11,2,11
452,11,0,7
33737,11,1,6
12303,11,5,12
23550,11,0,11
33742,11,4,11
21821,11,1,11
29308,11,3,1
2264,11,0,7
23536,11,2,1
8359,11,2,7
12963,11,4,19
13354,11,0,11
23530,11,6,7
21835,11,0,6
8948,11,0,13
29286,11,1,11
21840,11,4,11
15705,11,3,17
13463,11,2,13
3278,11,3,2
28300,11,3,11
2660,11,2,11
6206,11,2,11
39528,11,2,19
29260,11,3,21
27327,11,4,4
39538,11,1,17
6548,11,5,14
3261,11,5,7
35744,11,3,6
33824,11,1,4
9014,11,3,11
23481,11,3,11
33828,11,1,6
5614,11,2,19
410,11,0,7
12287,11,4,13
22846,11,1,11
3251,11,3,9
11694,11,0,17
10740,11,2,11
10742,11,3,2
21898,11,0,17
22850,11,2,11
23422,11,0,17
18654,11,2,19
29099,11,6,7
21922,11,4,21
23415,11,1,7
5872,11,3,21
29065,11,3,11
23394,11,0,21
23386,11,1,11
17178,11,2,7
35639,11,1,1
35115,11,5,21
35636,11,1,11
35632,11,3,11
40238,11,5,1
34538,11,0,16
35623,11,0,11
6040,11,6,19
35214,11,0,11
33983,11,1,17
3197,11,0,13
5731,11,7,6
33992,11,2,4
6079,11,5,17
39730,11,3,13
28406,11,3,1
28992,11,4,5
11204,11,1,21
15757,11,0,19
5755,11,0,13
39757,11,6,11
18558,11,1,13
18541,11,6,9
6443,11,5,17
3160,11,1,11
28929,11,3,14
34522,11,3,11
14747,11,3,11
6432,11,4,7
13602,11,5,19
10839,11,6,17
34074,11,2,9
12263,11,4,12
5880,11,0,13
27609,11,3,14
28894,11,5,1
28878,11,8,5
34090,11,1,19
39830,11,5,7
34098,11,5,11
16067,11,5,19
28843,11,1,18
3131,11,2,17
8517,11,2,11
9003,11,3,13
18420,11,0,11
11184,11,4,19
35139,11,2,16
13572,11,0,17
11566,11,4,15
3112,11,3,11
18396,11,0,15
6044,11,3,19
9002,11,5,5
35462,11,4,7
6072,11,2,15
28763,11,1,13
2424,11,3,8
8840,11,1,13
34882,11,3,4
34839,11,6,18
22891,11,1,13
2444,11,3,6
23176,11,5,19
8552,11,3,11
23163,11,0,21
17050,11,4,1
22628,11,6,20
22554,11,4,13
2937,11,2,16
17051,11,6,6
17138,11,5,3
34808,11,6,7
17055,11,1,13
23141,11,3,11
35387,11,2,7
23136,11,7,13
27728,11,7,14
18178,11,7,11
20484,11,1,11
25220,11,0,9
37412,11,1,11
1480,11,5,13
37421,11,1,8
20466,11,1,11
7613,11,2,16
40100,11,0,11
7582,11,4,11
31740,11,3,1
18220,11,3,3
35377,11,2,7
25262,11,6,1
37446,11,2,11
25267,11,4,19
37348,11,1,12
17034,11,1,11
78,11,3,19
31705,11,5,9
37463,11,7,15
7650,11,5,16
37328,11,0,17
27831,11,5,19
4389,11,4,8
13162,11,0,5
11382,11,2,19
34935,11,2,17
17494,11,3,8
11877,11,1,11
9944,11,0,11
15224,11,2,11
25348,11,2,16
37534,11,2,13
4426,11,6,21
31938,11,2,13
17498,11,4,11
1415,11,0,6
15234,11,2,4
4257,11,6,1
25062,11,6,21
1403,11,6,11
9962,11,2,15
25058,11,6,21
37581,11,4,11
17466,11,5,6
15238,11,1,11
15142,11,0,16
40094,11,7,15
31554,11,5,19
7696,11,3,11
31996,11,3,1
4459,11,3,13
34783,11,7,19
14103,11,2,11
34938,11,2,5
25022,11,3,17
7497,11,6,4
37222,11,0,13
1370,11,2,19
9981,11,1,13
37219,11,2,13
31488,11,0,21
22674,11,3,11
46288,11,0,19
44163,11,0,13
45565,11,2,11
46405,11,2,13
45868,11,5,17
42132,11,0,13
47872,11,0,17
44933,11,0,1
43808,11,0,11
49529,11,0,11
48979,11,4,19
49376,11,4,11
49430,11,3,3
42130,11,0,11
48651,11,2,11
43754,11,1,11
45377,11,4,13
45611,11,5,21
49431,11,4,19
46937,11,1,13
44607,11,7,1
49130,11,1,19
45385,11,4,8
46548,11,1,11
47069,11,1,1
43699,11,2,14
47777,11,2,13
41752,11,0,2
41045,11,2,11
46925,11,0,13
44615,11,3,11
41450,11,3,11
45653,11,4,13
40496,11,0,17
49646,11,2,11
45412,11,3,21
47542,11,6,1
44498,11,0,21
47764,11,4,9
49586,11,0,16
43665,11,0,13
42621,11,5,14
47762,11,1,17
46272,11,1,19
44639,11,4,11
48671,11,4,21
44004,11,3,1
47184,11,3,1
49055,11,1,17
44197,11,0,11
41986,11,2,11
45057,11,3,13
44840,11,1,16
41516,11,2,9
48447,11,1,11
40981,11,2,17
43997,11,4,13
42842,11,2,17
41202,11,5,1
46950,11,3,2
47210,11,4,12
44428,11,2,6
42312,11,2,15
45098,11,6,5
43082,11,2,11
43494,11,1,1
40413,11,5,21
48497,11,1,1
48403,11,1,11
45460,11,0,17
43327,11,2,19
43939,11,2,11
43238,11,4,11
47467,11,3,15
45750,11,0,8
44665,11,3,8
43241,11,6,17
47461,11,5,14
48598,11,1,17
48653,11,4,11
48987,11,2,7
46074,11,1,5
42973,11,4,11
49200,11,1,19
49654,11,1,13
47705,11,1,16
44978,11,7,8
42481,11,5,19
46452,11,4,19
40694,11,4,13
43105,11,0,13
47431,11,1,6
49121,11,0,4
48990,11,5,19
45940,11,1,13
46418,11,1,11
44764,11,3,3
45945,11,2,11
47256,11,4,3
47421,11,1,17
47887,11,3,21
43381,11,3,12
43539,11,3,8
45907,11,1,7
41798,11,3,7
45934,11,4,19
47406,11,4,12
43536,11,0,3
41105,11,2,15
40570,11,1,11
43396,11,3,7
44079,11,6,5
49240,11,2,11
48125,11,4,15
48019,11,4,7
48016,11,5,12
45164,11,3,11
44324,11,1,5
42140,11,4,11
44818,11,5,8
46869,11,3,7
43864,11,2,16
42866,11,3,17
46922,11,2,17
44305,11,2,11
40433,11,1,11
47352,11,3,21
40561,11,5,19
47822,11,1,11
40835,11,5,7
47220,11,4,13
47027,11,1,13
49604,11,2,1
40682,11,4,16
48793,11,0,13
43848,11,2,17
40679,11,1,11
45069,11,1,21
42050,11,8,3
48312,11,8,16
42934,11,4,13
48654,11,1,11
41123,11,1,20
45553,11,2,17
48950,11,5,19
46833,11,3,19
42321,11,0,2
45242,11,0,13
45307,11,4,7
41320,11,5,15
40957,11,5,21
40958,11,1,13
49578,11,1,4
49599,11,3,15
48678,11,1,6
46387,11,5,19
40978,11,7,16
47386,10,1,11
48067,10,4,19
49595,10,3,8
42196,10,1,6
46292,10,3,13
